YEAR,MONTH,Date,Transfer Station,COMMODITY,TONS,TRIPS,SECTOR
2023,10,10/25/2023,South Transfer Station,Garbage,385.551257,93,Residential
2023,10,10/26/2023,South Transfer Station,Organics,2.02806,1,Residential
2023,10,10/30/2023,South Transfer Station,Garbage,426.6261,98,Residential
2023,11,11/04/2023,South Transfer Station,Garbage,10.432829,10,Residential
2023,11,11/07/2023,North Transfer Station,Organics,94.31,11,Residential
2023,11,11/08/2023,South Transfer Station,Organics,13.055375,6,Residential
2023,11,11/13/2023,South Transfer Station,Recycling,8.881402,2,Residential
2023,11,11/14/2023,South Transfer Station,Recycling,338.58035,93,Residential
2023,11,11/16/2023,South Transfer Station,Garbage,343.579828,85,Residential
2023,11,11/17/2023,South Transfer Station,Garbage,356.029518,77,Residential
2023,11,11/18/2023,South Transfer Station,Garbage,24.838473,14,Residential
2023,11,11/19/2023,South Transfer Station,Organics,6.972849,3,Residential
2023,11,11/20/2023,North Transfer Station,Garbage,105.96661,28,Residential
2023,11,11/20/2023,South Transfer Station,Garbage,435.793089,99,Residential
2023,11,11/22/2023,North Transfer Station,Garbage,63.390153,21,Residential
2023,11,11/22/2023,South Transfer Station,Organics,13.136189,6,Residential
2023,11,11/23/2023,South Transfer Station,Garbage,136.644507,36,Residential
2023,11,11/24/2023,North Transfer Station,Garbage,42.338673,18,Residential
2023,11,11/27/2023,North Transfer Station,Garbage,98.887356,26,Residential
2023,11,11/29/2023,South Transfer Station,Garbage,369.07477,87,Residential
2023,11,11/29/2023,South Transfer Station,Organics,11.167302,6,Residential
2023,12,12/02/2023,South Transfer Station,Garbage,25.170352,18,Residential
2023,12,12/02/2023,South Transfer Station,Organics,12.52,5,Residential
2023,12,12/05/2023,North Transfer Station,Organics,33.57,4,Residential
2023,12,12/06/2023,North Transfer Station,Organics,49.33,6,Residential
2023,12,12/08/2023,South Transfer Station,Organics,4.9567,4,Residential
2023,12,12/09/2023,South Transfer Station,Garbage,9.872316,9,Residential
2023,12,12/10/2023,North Transfer Station,Garbage,1.678488,1,Residential
2023,12,12/10/2023,South Transfer Station,Garbage,13.307346,10,Residential
2023,12,12/11/2023,South Transfer Station,Recycling,371.109586,92,Residential
2023,12,12/12/2023,North Transfer Station,Organics,24.82,4,Residential
2023,12,12/14/2023,North Transfer Station,Organics,40.69,5,Residential
2023,12,12/15/2023,South Transfer Station,Organics,6.855669,6,Residential
2023,12,12/18/2023,South Transfer Station,Recycling,341.987723,93,Residential
2023,12,12/19/2023,South Transfer Station,Recycling,342.485762,96,Residential
2023,12,12/19/2023,North Transfer Station,Organics,49.44,5,Residential
2023,12,12/22/2023,North Transfer Station,Organics,20.26,5,Residential
2023,12,12/23/2023,South Transfer Station,Organics,7.611541,5,Residential
2023,12,12/25/2023,South Transfer Station,Organics,50.363114,9,Residential
2023,12,12/27/2023,South Transfer Station,Garbage,362.461489,84,Residential
2023,12,12/28/2023,North Transfer Station,Organics,24,4,Residential
2024,1,01/04/2024,North Transfer Station,Garbage,105.243075,32,Residential
2024,1,01/04/2024,North Transfer Station,Organics,13.24,2,Residential
2024,1,01/06/2024,South Transfer Station,Garbage,217.596312,51,Residential
2024,1,01/06/2024,South Transfer Station,Organics,130.9,33,Residential
2024,1,01/08/2024,North Transfer Station,Organics,15.16,3,Residential
2024,1,01/09/2024,South Transfer Station,Recycling,332.731038,89,Residential
2024,1,01/09/2024,South Transfer Station,Organics,4.135576,4,Residential
2024,1,01/10/2024,South Transfer Station,Garbage,326.745554,81,Residential
2024,1,01/14/2024,North Transfer Station,Garbage,0.02,1,Residential
2024,1,01/17/2024,South Transfer Station,Organics,8.998738,5,Residential
2024,1,01/18/2024,South Transfer Station,Organics,135.537472,47,Residential
2024,1,01/22/2024,South Transfer Station,Organics,6.196533,7,Residential
2024,1,01/23/2024,North Transfer Station,Garbage,103.416375,26,Residential
2024,1,01/23/2024,North Transfer Station,Organics,13.91,3,Residential
2024,1,01/25/2024,South Transfer Station,Organics,7.620907,6,Residential
2024,1,01/27/2024,South Transfer Station,Organics,2.75424,1,Residential
2024,1,01/29/2024,South Transfer Station,Recycling,342.805258,89,Residential
2024,1,01/30/2024,North Transfer Station,Organics,18.19,3,Residential
2024,2,02/02/2024,South Transfer Station,Garbage,391.505254,88,Residential
2024,2,02/02/2024,South Transfer Station,Recycling,262.223323,82,Residential
2024,2,02/02/2024,South Transfer Station,Organics,159.025944,41,Residential
2024,2,02/03/2024,North Transfer Station,Garbage,1.733693,2,Residential
2024,2,02/03/2024,South Transfer Station,Recycling,4.43276,4,Residential
2024,2,02/05/2024,South Transfer Station,Recycling,312.7484558,92,Residential
2024,2,02/06/2024,South Transfer Station,Recycling,335.84044485,101,Residential
2024,2,02/15/2024,South Transfer Station,Garbage,370.936636,88,Residential
2024,2,02/15/2024,North Transfer Station,Organics,6.64,1,Residential
2024,2,02/20/2024,North Transfer Station,Garbage,97.998984,27,Residential
2024,2,02/20/2024,North Transfer Station,Organics,15.28,3,Residential
2024,2,02/22/2024,North Transfer Station,Organics,15.15,3,Residential
2024,2,02/27/2024,North Transfer Station,Organics,24.47,5,Residential
2024,2,02/28/2024,South Transfer Station,Organics,186.372078,41,Residential
2024,2,02/29/2024,North Transfer Station,Garbage,77.099215,31,Residential
2024,3,03/01/2024,North Transfer Station,Garbage,104.524061,27,Residential
2024,3,03/06/2024,South Transfer Station,Organics,172.606718,41,Residential
2024,3,03/11/2024,North Transfer Station,Organics,13.87,5,Residential
2024,3,03/14/2024,South Transfer Station,Garbage,342.202184,93,Residential
2024,3,03/14/2024,South Transfer Station,Recycling,259.174398,87,Residential
2024,3,03/15/2024,South Transfer Station,Garbage,398.427283,94,Residential
2024,3,03/19/2024,South Transfer Station,Organics,302.311514,47,Residential
2024,3,03/20/2024,South Transfer Station,Recycling,274.998861,91,Residential
2024,3,03/22/2024,South Transfer Station,Organics,4.82438,6,Residential
2024,3,03/24/2024,South Transfer Station,Garbage,5.942731,8,Residential
2024,3,03/26/2024,South Transfer Station,Organics,4.887867,5,Residential
2024,3,03/27/2024,North Transfer Station,Organics,44.14,6,Residential
2024,3,03/28/2024,South Transfer Station,Garbage,362.81326,87,Residential
2024,3,03/28/2024,North Transfer Station,Organics,33.65,5,Residential
2024,3,03/30/2024,South Transfer Station,Organics,1.09,1,Residential
2024,4,04/01/2024,South Transfer Station,Recycling,305.992221,90,Residential
2024,4,04/02/2024,North Transfer Station,Organics,49.01,8,Residential
2024,4,04/03/2024,South Transfer Station,Organics,10.917843,6,Residential
2024,4,04/03/2024,South Transfer Station,Organics,322.160761,47,Residential
2024,4,04/06/2024,South Transfer Station,Organics,1.211559,1,Residential
2024,4,04/08/2024,South Transfer Station,Garbage,446.060747,102,Residential
2024,4,04/08/2024,South Transfer Station,Recycling,304.37302,94,Residential
2024,4,04/09/2024,North Transfer Station,Garbage,96.138472,31,Residential
2024,4,04/09/2024,South Transfer Station,Garbage,378.810017,84,Residential
2024,4,04/10/2024,North Transfer Station,Garbage,86.684092,27,Residential
2024,4,04/11/2024,North Transfer Station,Garbage,66.016723,24,Residential
2024,4,04/11/2024,South Transfer Station,Garbage,353.076873,87,Residential
2024,4,04/12/2024,South Transfer Station,Garbage,435.712768,94,Residential
2024,4,04/14/2024,South Transfer Station,Recycling,2.515108,1,Residential
2024,4,04/16/2024,South Transfer Station,Organics,360.651762,51,Residential
2024,4,04/18/2024,North Transfer Station,Organics,78.02,11,Residential
2024,4,04/19/2024,South Transfer Station,Recycling,240.108077,78,Residential
2024,4,04/20/2024,South Transfer Station,Recycling,4.477296,3,Residential
2024,4,04/20/2024,South Transfer Station,Organics,7.275494,2,Residential
2024,4,04/22/2024,South Transfer Station,Garbage,464.707397,103,Residential
2024,4,04/24/2024,South Transfer Station,Organics,287.091258,41,Residential
2024,4,04/26/2024,South Transfer Station,Recycling,247.200128,80,Residential
2024,4,04/26/2024,North Transfer Station,Organics,45.6,8,Residential
2024,4,04/29/2024,North Transfer Station,Organics,26.78,7,Residential
2024,4,04/30/2024,North Transfer Station,Organics,41.11,9,Residential
2024,5,05/01/2024,South Transfer Station,Recycling,270.575764,90,Residential
2024,5,05/01/2024,South Transfer Station,Organics,214.97494,36,Residential
2024,5,05/02/2024,North Transfer Station,Garbage,75.492877,27,Residential
2024,5,05/05/2024,South Transfer Station,Organics,1.403894,1,Residential
2024,5,05/09/2024,North Transfer Station,Organics,23.06,4,Residential
2024,5,05/12/2024,South Transfer Station,Garbage,4.596187,6,Residential
2024,5,05/13/2024,North Transfer Station,Garbage,140.093187,35,Residential
2024,5,05/13/2024,South Transfer Station,Organics,6.787403,7,Residential
2024,5,05/14/2024,South Transfer Station,Garbage,428.701119,92,Residential
2024,5,05/15/2024,North Transfer Station,Garbage,66.431104,26,Residential
2024,5,05/16/2024,South Transfer Station,Recycling,269.323705,90,Residential
2024,5,05/18/2024,South Transfer Station,Garbage,18.137577,13,Residential
2024,5,05/22/2024,North Transfer Station,Organics,52.53,7,Residential
2024,5,05/27/2024,South Transfer Station,Recycling,294.211708,93,Residential
2024,5,05/27/2024,South Transfer Station,Organics,8.466104,7,Residential
2024,5,05/27/2024,South Transfer Station,Organics,302.07,48,Residential
2024,5,05/28/2024,South Transfer Station,Garbage,394.882634,84,Residential
2024,5,05/30/2024,North Transfer Station,Organics,47.63,5,Residential
2024,5,05/31/2024,South Transfer Station,Organics,297.365802,48,Residential
2024,6,06/01/2024,South Transfer Station,Garbage,6.897234,8,Residential
2024,6,06/03/2024,South Transfer Station,Garbage,490.74775,98,Residential
2024,6,06/03/2024,South Transfer Station,Recycling,337.662899,95,Residential
2024,6,06/04/2024,North Transfer Station,Organics,29.47,6,Residential
2024,6,06/05/2024,South Transfer Station,Garbage,380.374013,90,Residential
2024,6,06/05/2024,North Transfer Station,Organics,35.18,5,Residential
2024,6,06/07/2024,South Transfer Station,Recycling,267.710807,85,Residential
2024,6,06/08/2024,South Transfer Station,Garbage,4.525751,8,Residential
2024,6,06/10/2024,South Transfer Station,Organics,378.403045,58,Residential
2024,6,06/11/2024,South Transfer Station,Organics,5.174209,5,Residential
2024,6,06/14/2024,South Transfer Station,Organics,247.093256,42,Residential
2024,6,06/17/2024,South Transfer Station,Organics,323.979623,54,Residential
2024,6,06/19/2024,South Transfer Station,Garbage,396.303352,87,Residential
2024,6,06/19/2024,North Transfer Station,Organics,57.17,8,Residential
2024,6,06/19/2024,South Transfer Station,Organics,288.883243,41,Residential
2024,6,06/22/2024,South Transfer Station,Organics,0.43,2,Residential
2024,6,06/24/2024,North Transfer Station,Organics,56.72,10,Residential
2024,6,06/25/2024,South Transfer Station,Garbage,419.768695,87,Residential
2024,6,06/27/2024,South Transfer Station,Recycling,275.796419,90,Residential
2024,6,06/27/2024,South Transfer Station,Organics,7.075848,5,Residential
2024,6,06/30/2024,South Transfer Station,Recycling,0.1057,1,Residential
2024,7,07/02/2024,North Transfer Station,Garbage,87.381741,25,Residential
2024,7,07/03/2024,South Transfer Station,Recycling,272.170932,93,Residential
2024,7,07/03/2024,South Transfer Station,Organics,13.495482,6,Residential
2024,7,07/08/2024,South Transfer Station,Organics,293.873475,47,Residential
2024,7,07/12/2024,North Transfer Station,Organics,45.47,7,Residential
2024,7,07/17/2024,North Transfer Station,Organics,38.61,8,Residential
2024,7,07/18/2024,South Transfer Station,Recycling,0.99,1,Residential
2024,7,07/18/2024,North Transfer Station,Organics,29.78,5,Residential
2024,7,07/18/2024,South Transfer Station,Organics,248.592906,48,Residential
2024,7,07/22/2024,North Transfer Station,Organics,34.23,6,Residential
2024,7,07/23/2024,South Transfer Station,Recycling,4.48,2,Residential
2024,7,07/24/2024,South Transfer Station,Recycling,289.196362,99,Residential
2024,7,07/30/2024,North Transfer Station,Organics,23.94,5,Residential
2024,7,07/30/2024,South Transfer Station,Organics,4.652896,5,Residential
2024,7,07/30/2024,South Transfer Station,Organics,258.964938,53,Residential
2024,8,08/01/2024,South Transfer Station,Organics,8.8123,6,Residential
2024,8,08/02/2024,South Transfer Station,Garbage,497.284189,97,Residential
2024,8,08/02/2024,South Transfer Station,Recycling,243.558385,83,Residential
2024,8,08/02/2024,South Transfer Station,Organics,148.91,28,Residential
2024,8,08/03/2024,South Transfer Station,Organics,1.366204,1,Residential
2024,8,08/04/2024,South Transfer Station,Garbage,7.466904,7,Residential
2024,8,08/06/2024,South Transfer Station,Recycling,295.41145,97,Residential
2024,8,08/06/2024,South Transfer Station,Organics,253.907004,48,Residential
2024,8,08/07/2024,North Transfer Station,Garbage,88.695048,30,Residential
2024,8,08/08/2024,South Transfer Station,Garbage,351.727406,86,Residential
2024,8,08/08/2024,North Transfer Station,Organics,25.24,7,Residential
2024,8,08/10/2024,South Transfer Station,Recycling,0.300615,1,Residential
2024,8,08/12/2024,South Transfer Station,Garbage,463.609049,102,Residential
2024,8,08/12/2024,South Transfer Station,Organics,265.013218,48,Residential
2024,8,08/15/2024,North Transfer Station,Garbage,54.032448,18,Residential
2024,8,08/15/2024,South Transfer Station,Garbage,396.590251,98,Residential
2024,8,08/16/2024,North Transfer Station,Organics,9.82,2,Residential
2024,8,08/16/2024,South Transfer Station,Organics,5.778906,6,Residential
2024,8,08/16/2024,South Transfer Station,Organics,212.175304,39,Residential
2024,8,08/18/2024,South Transfer Station,Garbage,3.482067,6,Residential
2024,8,08/20/2024,South Transfer Station,Recycling,301.466869,99,Residential
2024,8,08/20/2024,North Transfer Station,Organics,20.91,4,Residential
2024,8,08/20/2024,South Transfer Station,Organics,267.295204,51,Residential
2024,8,08/21/2024,South Transfer Station,Recycling,264.525561,90,Residential
2024,8,08/21/2024,North Transfer Station,Organics,13.28,5,Residential
2024,8,08/22/2024,North Transfer Station,Garbage,37.141525,16,Residential
2024,8,08/23/2024,South Transfer Station,Recycling,245.755779,84,Residential
2024,8,08/24/2024,North Transfer Station,Garbage,3.874528,3,Residential
2024,8,08/24/2024,South Transfer Station,Recycling,0.360176,2,Residential
2024,8,08/25/2024,South Transfer Station,Garbage,12.238783,7,Residential
2024,8,08/25/2024,South Transfer Station,Organics,5.685314,3,Residential
2024,8,08/25/2024,South Transfer Station,Organics,2.129923,1,Residential
2024,8,08/29/2024,North Transfer Station,Garbage,64.49498,23,Residential
2024,8,08/30/2024,South Transfer Station,Garbage,397.224345,86,Residential
2024,9,09/02/2024,North Transfer Station,Garbage,132.118187,35,Residential
2024,9,09/02/2024,South Transfer Station,Organics,6.931369,8,Residential
2024,9,09/03/2024,South Transfer Station,Organics,4.366546,5,Residential
2024,9,09/03/2024,South Transfer Station,Organics,255.865006,44,Residential
2024,9,09/04/2024,South Transfer Station,Organics,9.066111,4,Residential
2024,9,09/05/2024,North Transfer Station,Garbage,68.721428,25,Residential
2024,9,09/06/2024,South Transfer Station,Organics,5.679527,6,Residential
2024,9,09/08/2024,South Transfer Station,Recycling,5.08,1,Residential
2024,9,09/09/2024,South Transfer Station,Organics,285.88112,46,Residential
2024,9,09/10/2024,South Transfer Station,Recycling,301.923002,94,Residential
2024,9,09/11/2024,North Transfer Station,Garbage,64.154258,27,Residential
2024,9,09/13/2024,North Transfer Station,Garbage,85.274743,29,Residential
